ID,Languoid_ID,Lemma_ID,Form,Meaning,Comment,Source
W-208,dgl,L-68,kitte,to be silent,comment,armbruster1965[123]
W-210,onw,L-69,godjo,six,comment,OND[32]
W-211,fia,L-69,górjo,Sechs,comment,reinisch1879[52]
W-212,dgl,L-69,górij,six,comment,armbruster1965[80]
W-2122,brk,L-69,korʃi,six,comment,thelwall1977[205]
W-213,xnz,L-69,górij,Sechs,comment,massenbach1962[169]
W-2184,mei,L-69,korrchi,six,comment,macmichael1918[51]
W-2185,brk,L-69,korshi,six,comment,macmichael1920[198]
W-2816,pnu,L-69,*gorji,,comment,rilly2010[no. 170]
W-301,mei,L-69,kórcí,six,comment,werner1993[100]
W-302,pkn,L-69,*kɔrʃ-i,six,comment,jakobiA[no. 492]
W-1606,onw,L-7,"ŋoulou(ou), ŋoul","white, pre-Nubian",comment,OND[204]
W-1607,fia,L-7,nulu,"weiss, pre-Nubian",comment,reinisch1879[129]
W-17,dgl,L-7,árō,"white, pale",comment,armbruster1965[19]
W-18,onw,L-7,adō,white,comment,OND[4]
W-19,xnz,L-7,áro,"weiß, gut",comment,massenbach1962[145]
W-2160,brk,L-7,eele,white,comment,thelwall1977[207]
W-2232,mei,L-7,addē,white,comment,macmichael1918[52]
W-2233,brk,L-7,ēlei,white,comment,macmichael1920[207]
W-2234,fia,L-7,nulu,"weiß, hell, pre-Nubian",comment,khalil1996a[77]
W-2752,pnu,L-7,*arr-e,,comment,rilly2010[no. 12]
W-216,onw,L-71,gouei,"shield, armor, pre-Nubian",comment,OND[33]
W-217,fia,L-71,gúñi,"schild, pre-Nubian",comment,reinisch1879[54]
W-2852,pnu,L-71,*kar-,possible Eg. loan,comment,rilly2010[no. 17]
W-610,onw,L-71,kar,shield,comment,OND[85]
W-611,dgl,L-71,káru,schild,comment,reinisch1879[81]
W-612,xnz,L-71,káru,schild,comment,reinisch1879[81]
W-613,pkn,L-71,*kor-i,shield,comment,jakobiA[no. 304]
W-218,onw,L-72,gou(r),"eart, ground, place",comment,OND[33]
W-219,xnz,L-72,gúu,"Erde, Land, Feld",comment,massenbach1962[169]
W-220,dgl,L-72,gúu,"earth, ground, floor, place",comment,armbruster1965[81]
W-221,fia,L-72,gur,"Erde, Welt",comment,khalil1996a[30]
W-222,onw,L-73,gourgir,to murmur,comment,OND[33]
W-223,fia,L-73,gurgur,"murren, murmeln",comment,khalil1996a[31]
W-224,onw,L-74,goujar,to listen to,comment,OND[34]
W-225,xnz,L-74,gij,"etwas im Ohr haben, nicht hören können",comment,massenbach1962[168]
W-226,xnz,L-74,gíj-ir,"hören, verstehen, gehorchen, riechen",comment,massenbach1962[168]
W-227,dgl,L-74,gíj-ir,perceive with ear or nose,comment,armbruster1965[79]
W-2395,pkn,L-74,*kiɟ-ɛr,"to hear, listen, obey",comment,jakobiA[no. 546]; jakobiA[no. 118]
W-2396,mei,L-74,ə̀nngìhêm,to hear,comment,werner1993[142]
W-2812,pnu,L-74,*gijer,,comment,rilly2010[no. 57]
W-228,onw,L-75,"gouñ, goñ","to build, raise, establish",comment,OND[34]
W-229,fia,L-75,goñ,"bauen, weben",comment,khalil1996a[34]
W-230,xnz,L-75,"goi, goñ","etwas herstellen, bauen, weben",comment,massenbach1962[169]
W-231,dgl,L-75,goñ,"to build, weave",comment,armbruster1965[80]
W-232,pkn,L-75,*koaɲ,to build,comment,jakobiA[no. 195]
W-2814,pnu,L-75,*goɲ,,comment,rilly2010[no. 31]
W-323,mei,L-75,kònny-íhèm,"to build, make",comment,werner1993[100]
W-233,onw,L-76,gouñ,to shake?,comment,OND[34]
W-234,xnz,L-76,"guyyi, guy, gui, guñ","sich bewegen, schwanken, ein Schritt tun",comment,massenbach1962[171]
W-235,fia,L-76,guññ,"sich bewegen, schütteln, wankeln",comment,khalil1996a[34]
W-236,onw,L-77,dau,to be together,comment,OND[36]
W-237,fia,L-77,"daw, dau",berürhen,comment,khalil1996a[39]
W-322,mei,L-77,tám-íhèm,"to touch, uncertain",comment,werner1993[127]
W-238,onw,L-78,"dau(ei), dauou",path,comment,OND[36]
W-239,fia,L-78,dáw(i),"Weg, Straße",comment,khalil1996a[40]
W-240,dgl,L-78,"dárib, dárub","path, road",comment,armbruster1965[45]
W-241,xnz,L-78,dárub,"Weg, Straße",comment,massenbach1962[155]
W-2725,mei,L-78,táa,"way, path",comment,werner1993[126]
W-242,onw,L-79,"dau(ei), dauou",great,comment,OND[36]
W-243,fia,L-79,"dáwi(r), dáwu(r)","groß, alt, lang",comment,khalil1996a[40]
W-244,dgl,L-79,dúul,"great, large, big",comment,armbruster1965[55]
W-245,xnz,L-79,dúul,"groß, alt",comment,massenbach1962[159]
W-2458,mei,L-79,tə̀ggé,"fat, strong",comment,werner1993[136]
W-2770,pnu,L-79,*dag-i ~ *dag-ul,,comment,rilly2010[no. 81]
W-0,dgl,L-8,ai,I,comment,armbruster1965[11]
W-2090,brk,L-8,ama,I,comment,thelwall1977[203]
W-21,fia,L-8,ai,ich,comment,reinisch1879[5]
W-22,onw,L-8,"ai, aei",I,comment,OND[5]
W-2298,brk,L-8,ama,I,comment,macmichael1920[207]
W-23,xnz,L-8,ai,ich,comment,massenbach1962[143]
W-2739,pnu,L-8,*a-i,,comment,rilly2010[no. 92]
W-384,mei,L-8,ə́y,I,comment,werner1993[143]
W-246,onw,L-80,dapp,to perish,comment,OND[37]
W-247,fia,L-80,daf,,comment,
W-248,dgl,L-80,dáb,"disappear, become lost",comment,armbruster1965[44]
W-249,xnz,L-80,dab,"verlore, verschwunden sein",comment,massenbach1962[154]
W-250,onw,L-81,dar,threshing floor,comment,OND[37]
W-251,xnz,L-81,dáar,"Tenne, Dreschpatz auf dem Felde",comment,massenbach1962[154]
W-252,onw,L-82,da(r),"to exist, be",comment,OND[37]
W-253,fia,L-82,dār,"vorhanden sein, existieren",comment,khalil1996a[38]
W-254,dgl,L-82,dáa,"to be present, exist",comment,armbruster1965[43]
W-255,xnz,L-82,dáa,"sein, Vorhanden sein",comment,massenbach1962[154]
W-2504,pkn,L-83,"*t̪eg-, *teg-?","to tie, fetter",comment,jakobiA[no. 375]; jakobiA[no. 186a]
W-2505,mei,L-83,tègèrhèm,"to tie, bind",comment,werner1993[129]
W-256,onw,L-83,"deg, dig",to be bound,comment,OND[42]
W-257,fia,L-83,deg,gebunden sein,comment,khalil1996a[35]
W-258,xnz,L-83,dig(dig),binden,comment,massenbach1962[156]
W-259,dgl,L-83,díg,to get bound (by a bet),comment,armbruster1965[50]
W-2777,pnu,L-83,*dig,,comment,rilly2010[]
W-261,onw,L-84,dekk-igir,to conceal,comment,OND[42]
W-263,fia,L-84,deg,"binden, ankleiden, satteln",comment,reinisch1879[25]
W-264,xnz,L-84,deg,"bedecken, beladen, satteln, sich bekleiden",comment,massenbach1962[155]
W-265,dgl,L-84,dég,"cover one's loins, cognate with dig, dēg, dug, tag",comment,armbruster1965[46]
W-266,onw,L-84,dej,"to surpass, overflow",comment,OND[43]
W-267,dgl,L-84,déeg,to irrigate,comment,armbruster1965[47]
W-268,xnz,L-84,déeg,bewässern,comment,massenbach1962[155]
W-321,mei,L-84,tǝ̀g-ǝ̀ndóohèm,to cover (tr),comment,werner1993[136]
W-2071,brk,L-85,teeze,green,comment,thelwall1977[202]
W-2224,mei,L-85,tessē,green,comment,macmichael1918[52]
W-2694,pkn,L-85,*tɛɟ-,"green, unripe",comment,jakobiA[no. 595]; jakobiA[no. 471]
W-270,onw,L-85,dess,green,comment,OND[43]
W-271,dgl,L-85,désse,"green, light blue, crop, vegetation",comment,armbruster1965[49]
W-272,dgl,L-85,dess,"unripe, uncooked, raw",comment,armbruster1965[49]
W-273,xnz,L-85,desse,"grün, blau, frisch, roh",comment,massenbach1962[156]
W-278,fia,L-85,dés(i),"grün, blau",comment,khalil1996a[39]
W-320,mei,L-85,tèssé,green,comment,werner1993[130]
W-2017,brk,L-86,tiy-aar,death,comment,thelwall1977[200]
W-2316,brk,L-86,ti-nārum,he died,comment,macmichael1920[213]
W-274,onw,L-86,"di, dei, diei",to die,comment,OND[44]
W-275,fia,L-86,dii,sterben; ausgehen,comment,khalil1996a[34]
W-276,xnz,L-86,díi,"sterben, erlöschen",comment,massenbach1962[156]
W-277,dgl,L-86,díi,"to die, be extinguished",comment,armbruster1965[49]
W-2775,pnu,L-86,*di-,,comment,rilly2010[no. 119]
W-306,mei,L-86,tíi-hèm,to die,comment,werner1993[148]
W-1798,fia,L-87,díyi,"gross, stark, vil",comment,reinisch1879[28]
W-1799,fia,L-87,dígid,vil,comment,reinisch1879[27]
W-1800,dgl,L-87,dígri,"great in quantity, number",comment,armbruster1965[51]
W-2539,fia,L-87,diiki,"Veilheit, Häufigkeit, Menge",comment,khalil1996a[34]
W-2778,pnn,L-87,*digir < *dagir (big),"W: see ""to be full""",comment,rilly2010[no. 125]
W-279,onw,L-87,dig,many,comment,OND[45]
W-280,xnz,L-87,dig-rii,viel,comment,massenbach1962[157]
W-282,fia,L-87,diig-id,"Veilheit, Häufigkeit, Menge",comment,khalil1996a[34]
W-283,onw,L-87,"diei, die, deie",many,comment,OND[45]
W-284,fia,L-87,dii(i),"viel, lange (Zeit)",comment,khalil1996a[34]
W-285,onw,L-87,"dikit, digitt",multitude,comment,OND[45]
W-286,onw,L-89,dig-ir,depth,comment,OND[45]
W-287,dgl,L-89,díg-ir,to fall,comment,armbruster1965[51]
W-288,xnz,L-89,díg-ir,fallen,comment,massenbach1962[157]
W-2077,brk,L-9,aidi,heart,comment,thelwall1977[202]
W-2078,mei,L-9,ássád,"heart, with diminutive suffix",comment,werner1993[82]
W-2079,pkn,L-9,"*al(-d̪ʊ), *al(t̪ʊ)",heart,comment,jakobiA[no. 48]
W-24,fia,L-9,ai,"Brust, Herz; Selbst",comment,reinisch1879[5]
W-25,onw,L-9,aeil,"heart, soul",comment,
W-2754,pnu,L-9,*asil,,comment,rilly2010[no. 30]
W-296,dgl,L-9,áa,heart; self,comment,armbruster1965[1]
W-297,xnz,L-9,áa,"Brust, Herzgrube, Seele, Leben, Selbst",comment,massenbach1962[140]
W-2041,brk,L-90,tiʃʃi,five,comment,thelwall1977[201]
W-2042,fia,L-90,dij,fünf,comment,reinisch1879[27]
W-2182,mei,L-90,"tēchi, dēchi",five,comment,macmichael1918[51]
W-2183,brk,L-90,tishi,five,comment,macmichael1920[198]
W-2353,pkn,L-90,tiʃu,five,comment,jakobiA[no. 491]
W-2779,pnu,L-90,"*diji, W *dijji","perhaps related to 87 ""many"", cf. 84 deg~dej (intensivum -j)",comment,rilly2010[no. 29]
W-290,onw,L-90,dij,five,comment,OND[46]
W-291,dgl,L-90,dij,five,comment,armbruster1965[52]
W-292,xnz,L-90,dij,fünf,comment,massenbach1962[157]
W-319,mei,L-90,téccí,five,comment,werner1993[129]
W-2140,brk,L-91,tummun,ten,comment,thelwall1977[206]
W-2141,fia,L-91,diime,zehn,comment,reinisch1879[27]
W-2193,fia,L-91,dime,zehn,comment,khalil1996a[37]
W-2194,mei,L-91,timmigi,ten,comment,macmichael1918[51]
W-2195,brk,L-91,timmun,ten,comment,macmichael1920[198]
W-2776,pnu,L-91,*di-mer±n,,comment,rilly2010[no. 46]
W-293,onw,L-91,dimed,ten,comment,OND[45]
W-294,dgl,L-91,dímin,ten,comment,armbruster1965[52]
W-295,xnz,L-91,dímin,zehn,comment,massenbach1962[157]
W-318,mei,L-91,tímmíjí,ten,comment,werner1993[162]
W-304,onw,L-92,till(i),god,comment,OND[171]
W-305,mei,L-92,téllí,god,comment,werner1993[151]
W-1075,abu,L-93,ɛ̂ːl,today,comment,jakobiA[no. 527]
W-2589,mei,L-93,èlássárá,just now,comment,werner1993[156]
W-2590,mei,L-93,èlássér,immediately,comment,werner1993[156]
W-2591,mei,L-93,èllàasí,slowly,comment,werner1993[156]
W-2798,pnu,L-93,*el,,comment,rilly2010[]
W-310,onw,L-93,el,now,comment,OND[56]
W-311,onw,L-93,elē,today,comment,OND[57]
W-312,mei,L-93,èlè,now,comment,werner1993[156]
W-313,onw,L-93,elle,time,comment,OND[56]
W-314,xnz,L-93,el-góon,noch nicht,comment,massenbach1962[161]
W-315,xnz,L-93,el-óon,"nun, jetzt",comment,massenbach1962[161]
W-316,xnz,L-93,el-óngu,heute,comment,massenbach1962[161]
W-317,dgl,L-93,él-gon,"yet, still; not yet",comment,armbruster1965[64]
W-2635,pkn,L-94,*or-d̪i,salt,comment,jakobiA[no. 413]
W-2636,mei,L-94,kùlò,salt,comment,werner1993[102]
W-2637,brk,L-94,kaŋarti,salt,comment,thelwall1977[205]
W-2733,pnu,L-94,–,,comment,rilly2010[no. 166]
W-334,onw,L-94,emet,salt?,comment,OND[58]
W-335,fia,L-94,"emiid, imiid, imiit",Salz,comment,khalil1996a[46]
W-344,dgl,L-94,úmbud,salt,comment,armbruster1965[209]
W-345,xnz,L-94,"úmbud, ómbud",Salz,comment,massenbach1962[221]
W-2603,pkn,L-95,*aŋ-,,comment,
W-2604,mei,L-95,àndáhêm,"to take, pick up, hold",comment,werner1993[80]
W-2800,pnu,L-95,*eɲ ± -*g/*j,,comment,rilly2010[no. 153]
W-336,onw,L-95,"en(n), ein, ing, ink","to take, bring, raise",comment,OND[59]
W-337,fia,L-95,inn,"aufheben, nemen",comment,reinisch1879[73]
W-346,fia,L-95,enn,"aufheben, tragen",comment,reinisch1879[35]
W-350,dgl,L-95,ind(i),"to lift, take up",comment,armbruster1965[108]
W-351,xnz,L-95,"inji, iny, ind","aufheben, fortnehmen, tragen",comment,massenbach1962[177]
W-396,onw,L-95,"eññ, iññ","to take, suffer",comment,OND[62]
W-338,onw,L-96,eu,to pasture,comment,OND[59]
W-339,fia,L-96,iw,weiden das vih,comment,reinisch1879[76]
W-340,xnz,L-96,íiw,weiden,comment,massenbach1962[178]
W-343,dgl,L-96,íiw,"to pasture, tend at",comment,armbruster1965[251]
W-341,onw,L-97,eu,to proclaim?,comment,OND[59]
W-342,xnz,L-97,éew,ansagen,comment,massenbach1962[163]
W-347,dgl,L-97,éeu,to send,comment,armbruster1965[68]
W-2577,mei,L-98,éŋéràhèm,to fear,comment,werner1993[88]
W-2801,pnu,L-98,*er-,,comment,rilly2010[no. 144]
W-348,onw,L-98,eu(ou),to fear,comment,OND[59]
W-349,pkn,L-98,*ɛr-,"to fear, taboo",comment,jakobiA[no. 560]
W-352,onw,L-99,euar,"to make a libation, sacrifice",comment,OND[60]
W-353,xnz,L-99,éwir,"säen, die Feldarbeit tun",comment,massenbach1962[162]
